text,label,predicted_label
"Milan - Australian Michael Rogers successfully defended his cycling world time trial title in Bardolino on Wednesday. Rogers, 24, completed the 46.",Sports,?
"Reuters - Best Buy Co. Inc. , the top\U.S. electronics retail chain, on Wednesday posted a 21 percent\rise in quarterly profit and said it gained market share in the\period.",Business,?
"On Wednesday during a presentation at the Foreign Correspondents Club held in Tokyo, Nintendo Co. Ltd. President Satoru Iwata revealed some interesting bits of information regarding the company #39;s stance towards ",Sci/Tech,?
"It cost Sun Microsystems \$5 billion to develop Solaris, a powerful computer operating system used by governments and giant corporations worldwide.",Sci/Tech,?
"Doctors routinely use plates, rods and screws to bolt a nasty bone fracture back together. But all of that hardware won''t help heal the bone and muscle tissue surrounding the injury, said Thomas G. Roueche, president and chief executive of BioSurface Engineering Technologies Inc. of College Park.",Sci/Tech,?
"A screensaver that uses idle computing power to identify the sites of spammers and forward data traffic to them has been too successful, according to reports, generating so much traffic that the sites are being forced off-line.",Sci/Tech,?
"The upstart Detroit Lions, heady with the success of their 2-0 start, were hoping to make a statement about where they stand on their personal road to improvement from being a team that #39;s ",Sports,?
"ATHENS, Greece - The controversy over American Olympian Paul Hamm #39;s gold medal in the all-round men #39;s gymnastics has headed back into headlines as the International Gymnastics Federation (IGF) has asked Hamm to  quot;voluntarily quot; give back the medal.",Sports,?
"Never shy about entering a market late, Microsoft Corp. is planning to open the virtual doors of its long-planned Internet music store next week.",Business,?
"Google will gradually roll out Pop3 support over the coming weeks to Gmail users, allowing them to download e-mail messages from Gmail servers to e-mail applications.",Sci/Tech,?
"Dhaka, Aug 30. (PTI):Fear of violence gripped Bangladesh as the country #39;s two major parties faced-off on the streets today to protest the deadly grenade attack on the main opposition rally which killed 20 people and injured more than 300.",World,?
"Two weeks after it was hit by Hurricane Charley, Florida is open for business and welcoming visitors. The organisation Visit Florida, which offers advice to holidaymakers ",Business,?
Those looking at Lawson Software''s long-term potential will like what they see.,Business,?
A giant asteroid will make a close brush by Earth Wednesday -- at least close by asteroid standards. The 4.6-kilometre-long Toutatis will come within 1.5 million kilometres of Earth.,Sci/Tech,?
"SanDisk has announced it is doubling the current maximum capacities of a range of its cards. SanDisk #39;s Memory Stick PRO, Memory Stick PRO Duo and SD cards are now available in 4GB, 1GB and 2GB capacities ranging in price from \$199 - \$799.",Sci/Tech,?
"We should be using probes to look for life in space instead of radio signals, say scientists.",Sci/Tech,Sci/Tech
"Asian stock markets closed mostly higher Friday, with the key indexes edging higher both in Tokyo and Hong Kong. Tokyo #39;s Nikkei Stock Average of 225 issues rose 80.",Business,?
TOKYO - Sony Corp. showed Tuesday a smaller book-size PlayStation 2 going on sale worldwide next month that will help the Japanese electronics and entertainment giant cut costs as video-game consoles continue to drop in price.,Sci/Tech,?
TechWeb - The next release of the MyQSL database server will include a Windows installer based on an open-source toolset released by Microsoft.,Sci/Tech,?
AP - The game between the Minnesota Twins and the New York Yankees on Tuesday night was postponed by rain.,Sports,?
Manchester United manager Sir Alex Ferguson has indicated that he does not expect any movement on the Wayne Rooney transfer saga before tomorrow.,Sports,?
"Brian Cashman didn''t lose his job because the Yankees lost control of the American League Championship Series. Owner George Steinbrenner has told the team''s general manager that he will not be fired before next season. Cashman, who expected to be summoned to Tampa for meetings soon, believes he knows what he needs to look for in the offseason.  quot;It''ll be ...",Sports,?
"Some 17,000 changes have been made since the previous edition of the &lt;I&gt;National Geographic Atlas of the World.&lt;/I&gt; Chief Cartographer Allen Carroll tells what''s involved in tracking the changing world.",Sci/Tech,?
A bird species new to science has been found by researchers on a remote island in the northern Philippines.,Sci/Tech,Sci/Tech
The company''s upcoming earnings increases aren''t exactly the stuff of investment dreams.,Business,?
Newly arrived Duke University freshmen got something considerably snazzier than the usual Blue Devils T-shirts and ball caps: Their goodie bags included a free iPod digital music player engraved with the school''s crest and the words ''Class of 2008.'',Sci/Tech,?
"The big winners of the night in Group C were Bayern Munich, whose 5-1 drubbing of Maccabi Tel Aviv ensured their passage to the knockout stages.",Sports,?
palmOne introduced Monday the Tungsten T5 handheld with 256 megabytes of flash memory - the most built into a handheld to date. Expected to be widely available ,Sci/Tech,?
" ABUJA (Reuters) - Sudan rejected an offer of African troops  to disarm rebels in Darfur as peace talks began in Nigeria,  insisting it was capable of neutralizing both pro-government  and rebel militia fighting in the western region.",World,?
"After years of battling Microsoft Corp., Sun Microsystems Inc. has set its sights on Linux vendors, seeking to jump into a low-end but high-volume market it #39;s been accused of ignoring.",Business,?
"Olympic cycling champion Tyler Hamilton, whose name has become synonymous with resilience and grit, could lose his gold medal and be banned for two years after blood tests showed evidence of banned transfusions.",Sports,?
" BEIJING (Reuters) - Floods in China killed more than 1,000  people this year, destroyed 650,000 village homes and caused  64.7 billion yuan (\$7.82 billion) in direct economic losses,  the official Xinhua News agency said.",World,?
"AP - Julius Hodge scored 17 points on his 21st birthday to join an exclusive group of Atlantic Coast Conference players, leading No. 19 North Carolina State past Elon 71-45 Thursday night in the semifinals of the BCA Invitational.",Sports,?
Cisco said that its IP Phone allows unconstrained Gigabit Ethernet-enabled bandwidth from the network to desktop phone. Cisco #39;s Catalyst 6500 Supervisor Engine 32 has been enhanced to allow customers to enable ,Sci/Tech,Sci/Tech.
"CANTON, Ohio (Ticker) -- Legendary quarterback Dan Marino headlines the list of nine first-time nominees for induction to the Pro Football Hall of Fame.",Sports,?
Kolkata: South African skipper Graeme Smith suffered an injury to his left foot in a minor accident near the team hotel here today.,Sports,?
\$2.5 million in prize money is on the line as gamers from Uzbekistan to Ecuador compete in the World Cyber Games.,Sci/Tech,World
"Scientists cannot say yet if the object is a new Saturn moon or a temporary clump of ring material. If it is a moon, its diameter is estimated at only 2 to 3 miles, and it is orbiting at a ",Sci/Tech,Sci/Tech.
"The Detroit Tigers exercised their option on manager Alan Trammell #39;s three-year contract Tuesday, keeping him with the team through the 2006 season.",Sports,?
"UNITED STATES - (PRESS RELEASE) -- There were no Powerball jackpot winners Saturday but 649,059 players across the nation won a total of more than \$4.4 million in prizes in America #39;s Game.",Sports,?
"The bodies of about 160 Congolese Tutsis killed in Burundi during the weekend were buried on Monday, but the impact of the massacre is just beginning to be felt. A former rebel group now in the transitional government in the Democratic Republic of Congo ...",World,?
Chelsea manager Jose Mourinho could hardly find enough superlatives to describe his side #39;s 3-0 win at Paris St Germain in their Champions League opener.,Sports,?
WASHINGTON (AP) -- Oil prices fell for a fifth consecutive day Thursday despite a sharp drop in Iraqi exports after pipelines were sabotaged -- evidence that the bull market may have lost some steam.,Business,?
